id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	34	8	26	34	52	0
2	0	73	73	126	44	9	53	18	0
3	0	288	288	289	1	0	1	0	0
4	0	312	312	368	48	8	56	16	0
5	0	426	426	465	17	22	39	44	0
6	0	586	586	617	31	0	31	0	0
7	0	654	654	691	27	10	37	20	0
8	0	735	735	748	13	0	13	0	0
10	0	764	764	766	2	0	2	0	0
9	0	754	754	818	32	32	64	64	0
11	0	880	880	905	25	0	25	0	0
12	0	1073	1073	1074	1	0	1	0	0
13	0	1271	1271	1554	73	166	283	376	0
14	0	1420	1420	1663	116	122	243	249	0
15	0	1871	1871	1876	5	0	5	0	0
16	0	2017	2017	2040	23	0	23	0	0
17	0	2129	2129	2263	95	39	134	78	0
18	0	2203	2263	2275	12	0	72	60	60
19	0	2292	2292	2306	14	0	14	0	0
20	0	2461	2461	2532	59	12	71	24	0
21	0	2604	2604	2625	21	0	21	0	0
22	0	2633	2633	2634	1	0	1	0	0
23	0	2784	2784	2862	78	0	78	0	0
24	0	3014	3014	3129	78	27	115	64	0
26	0	3176	3214	3253	39	0	77	38	38
27	0	3178	3253	3266	13	0	88	75	75
25	0	3111	3111	3311	97	65	200	168	0
28	0	3587	3587	3613	26	0	26	0	0
29	0	3616	3616	3681	62	3	65	6	0
30	0	3811	3811	3843	19	13	32	26	0
32	0	3919	3922	3945	23	0	26	3	3
31	0	3915	3915	3947	9	15	32	38	0
33	0	4381	4381	4383	2	0	2	0	0
35	0	4424	4429	4506	49	3	82	36	5
36	0	4487	4506	4510	4	0	23	19	19
37	0	4498	4510	4540	30	0	42	12	12
34	0	4422	4422	4551	46	34	129	117	0
38	0	4551	4551	4590	15	23	39	47	0
40	0	4575	4577	4660	41	42	85	86	2
39	0	4564	4564	4687	52	69	123	140	0
41	0	4721	4721	4753	32	0	32	0	0
42	0	4744	4753	4768	15	0	24	9	9
43	0	4777	4777	4871	77	17	94	34	0
45	0	4861	4894	4926	28	4	65	41	33
44	0	4825	4871	4952	47	34	127	114	46
47	0	4965	4971	4972	1	0	7	6	6
46	0	4959	4959	4982	22	1	23	2	0
48	0	5023	5023	5050	27	0	27	0	0
49	0	5028	5050	5118	52	16	90	54	22
50	0	5113	5118	5125	7	0	12	5	5
51	0	5253	5253	5272	7	12	19	24	0
52	0	5297	5297	5301	4	0	4	0	0
53	0	5320	5320	5343	23	0	23	0	0
54	0	5330	5343	5354	11	0	24	13	13
55	0	5561	5561	5637	76	0	76	0	0
56	0	5572	5637	5788	69	30	216	177	65
57	0	5666	5666	5794	62	11	128	77	0
58	0	5753	5794	5818	24	0	65	41	41
59	0	5778	5818	5859	41	0	81	40	40
60	0	6206	6206	6242	25	11	36	22	0
61	0	6238	6242	6281	23	8	43	28	4
62	0	6260	6262	6338	19	57	78	116	2
63	0	6354	6354	6372	18	0	18	0	0
64	0	6484	6484	6506	15	7	22	14	0
65	0	6621	6621	6630	9	0	9	0	0
66	0	6754	6754	6762	8	0	8	0	0
67	0	6796	6796	6846	17	33	50	66	0
68	0	6966	6966	7046	43	29	80	66	0
69	0	7026	7026	7098	54	5	72	23	0
70	0	7038	7055	7161	65	6	123	64	17
72	0	7179	7179	7195	16	0	16	0	0
71	0	7093	7143	7214	37	27	121	111	50
73	0	7276	7276	7278	2	0	2	0	0
74	0	7443	7443	7492	36	13	49	26	0
75	0	7543	7543	7564	21	0	21	0	0
76	0	7550	7564	7591	17	10	41	34	14
77	0	7705	7705	7752	17	29	47	59	0
78	0	7722	7722	7765	36	7	43	14	0
80	0	7942	7942	7969	27	0	27	0	0
79	0	7902	7902	7986	48	11	84	47	0
81	0	7947	7986	8020	8	8	73	73	39
83	0	8011	8020	8060	40	0	49	9	9
82	0	7984	7987	8062	28	2	78	52	3
84	0	8069	8069	8102	33	0	33	0	0
85	0	8099	8102	8144	25	17	45	37	3
86	0	8142	8144	8174	30	0	32	2	2
87	0	8291	8291	8406	93	22	115	44	0
88	0	8443	8443	8473	17	13	30	26	0
89	0	8498	8498	8561	61	2	63	4	0
92	0	8644	8644	8647	3	0	3	0	0
90	0	8593	8593	8678	65	20	85	40	0
91	0	8606	8624	8714	10	62	108	160	18
93	0	8815	8815	8818	3	0	3	0	0
94	0	9016	9016	9018	2	0	2	0	0
95	0	9169	9169	9177	8	0	8	0	0
96	0	9392	9392	9404	12	0	12	0	0
97	0	9665	9665	9708	43	0	43	0	0
98	0	9827	9827	9854	17	10	27	20	0
100	0	9862	9862	9881	8	11	19	22	0
99	0	9833	9841	9910	4	65	77	138	8
0	0	0	0	9910	6871	0	9910	3039	0
